Id,LotArea,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
859,10400,0,0,1,7,5,1976,1976,0,0,3,3,1,0,0,0,1090,0,0,1370,0,0,0,2,0,3,1,1,6,1,0,1976,2,479,0,0,0,0,0,0,0,6,2009,0,5,152000
860,11029,2,0,0,6,7,1968,1984,0,0,3,3,1,1,0,2,1054,0,0,1512,1142,1,0,2,1,4,1,0,9,1,0,1968,2,619,0,0,65,0,0,222,0,8,2006,0,0,250000
861,7642,2,0,2,7,8,1918,1998,0,0,2,5,2,1,0,0,912,0,0,912,514,0,0,1,1,3,1,0,7,1,1,1925,1,216,0,0,240,0,0,0,0,6,2007,0,0,189950
862,11625,0,1,1,5,4,1965,1965,1,0,7,3,0,1,0,2,1039,0,0,1039,0,1,0,1,1,3,1,1,6,0,0,1965,2,504,0,0,0,0,0,0,0,4,2010,0,0,131500
863,9672,2,0,1,6,5,1984,1985,1,0,3,4,0,0,0,0,1040,0,0,1097,0,0,0,2,0,3,1,1,6,0,0,1986,2,480,0,0,0,0,0,0,0,5,2010,0,0,152000
864,7931,0,0,1,5,5,1959,1959,1,0,4,4,1,1,0,0,1148,0,0,1148,0,1,0,1,0,3,1,1,6,0,0,1959,1,672,0,0,0,0,0,0,0,7,2009,0,0,132500
865,8640,0,0,1,7,5,2007,2008,0,0,0,0,0,2,0,0,1372,0,0,1372,0,0,0,2,0,3,1,0,6,0,0,2008,2,529,0,0,140,0,0,0,0,5,2008,1,2,250580
866,8750,0,0,1,5,6,1970,1970,0,0,1,1,1,1,0,0,1002,0,0,1002,0,1,0,1,0,3,1,1,5,0,1,1973,2,902,0,0,0,0,0,0,0,8,2009,0,0,148500
867,10656,0,0,1,8,5,2006,2007,0,0,0,0,0,0,0,3,1638,0,0,1646,0,0,0,2,0,3,1,0,6,1,0,2007,3,870,0,192,80,0,0,0,0,11,2007,1,2,248900
868,6970,2,0,1,4,5,1961,1961,0,0,0,0,1,1,0,0,1040,0,0,1120,0,1,0,1,1,3,1,3,5,0,0,1961,2,544,0,168,0,0,0,0,0,5,2007,0,0,129000
869,14762,2,0,0,5,6,1948,1950,0,0,7,4,4,3,2,4,0,0,0,1547,720,0,0,2,0,2,1,1,7,1,0,1979,2,672,2,120,144,0,0,0,0,5,2006,0,0,169000
870,9938,0,0,0,7,5,1993,1994,0,0,1,1,0,0,0,0,1050,0,0,1062,887,1,0,2,1,3,1,0,8,1,0,1993,2,574,0,156,90,0,0,0,0,6,2010,0,0,236000
871,6600,0,0,1,5,5,1962,1962,1,0,1,1,1,1,0,0,894,0,1,894,0,0,0,1,0,2,1,1,5,0,1,1962,1,308,0,0,0,0,0,0,0,8,2009,0,0,109500
872,8750,0,0,0,6,5,1998,1998,0,0,0,0,0,0,0,0,804,0,0,804,878,0,0,2,1,3,1,0,7,0,0,1998,2,523,0,0,77,0,0,0,0,6,2010,0,0,200500
873,8892,2,0,1,5,7,1953,1996,0,0,5,2,5,1,0,3,105,0,0,910,0,0,0,1,0,3,1,0,5,0,0,1953,2,414,0,196,0,150,0,0,0,10,2008,0,0,116000
874,12144,0,0,1,5,7,1949,1950,0,0,3,3,1,1,0,0,832,0,0,1036,0,0,0,1,0,3,1,1,6,1,0,1949,1,288,0,0,28,0,0,0,0,9,2009,0,0,133000
875,5720,0,0,2,5,6,1941,1950,0,0,2,5,1,1,0,0,676,0,0,676,455,0,0,1,1,3,1,1,5,0,1,1941,1,200,0,26,0,0,0,0,0,8,2009,0,1,66500
876,9000,0,0,0,8,5,2007,2007,0,0,6,6,0,0,0,3,1184,0,0,1184,1426,0,0,2,1,4,1,2,11,1,2,2007,2,550,0,208,364,0,0,0,0,8,2007,1,2,303477
877,25286,0,0,1,4,5,1963,1963,0,0,3,4,0,1,0,1,1064,0,0,1040,0,1,0,1,0,3,1,1,5,0,0,1963,2,648,0,0,0,0,0,0,0,1,2007,0,0,132250
878,8834,0,0,0,9,5,2004,2005,1,0,0,0,0,2,0,0,1462,0,0,1462,762,1,0,2,1,4,1,2,10,1,0,2004,3,738,0,184,0,0,0,0,0,6,2009,0,0,350000
879,11782,0,0,4,5,7,1961,1995,0,0,3,3,1,1,0,3,1109,0,0,1155,0,1,0,1,0,3,1,0,6,0,1,1987,2,576,0,192,0,0,0,0,0,6,2010,0,0,148000
880,7000,3,0,1,5,8,1978,2005,0,0,0,0,1,1,0,0,864,0,0,864,0,1,0,1,0,3,1,1,6,0,0,1978,1,336,0,0,0,0,0,0,0,7,2009,0,0,136500
881,7024,0,0,1,5,5,2005,2006,0,0,0,0,0,2,1,0,1090,0,0,1090,0,1,0,1,1,2,1,1,5,0,0,2005,2,450,0,0,49,0,0,0,0,6,2007,0,0,157000
882,13758,3,0,2,7,5,1990,1991,0,0,3,3,1,0,0,2,1156,0,0,1187,530,0,0,2,1,3,1,0,7,1,0,1990,2,400,0,168,36,0,0,0,0,4,2007,0,0,187500
883,9636,2,0,0,6,5,1992,1993,0,0,0,0,0,0,0,0,808,0,0,808,785,0,0,2,1,3,1,1,7,1,2,1993,2,389,0,342,40,0,0,0,0,12,2009,0,0,178000
884,6204,0,0,7,4,5,1912,1950,0,0,2,5,0,1,3,0,795,0,1,954,795,1,0,1,0,5,1,1,10,0,1,1997,1,440,0,0,188,0,0,0,0,3,2006,0,0,118500
885,7150,0,0,1,5,5,1967,1967,0,0,3,3,1,1,0,0,892,0,0,892,0,0,0,1,0,3,1,1,5,0,0,1967,1,288,0,0,0,0,0,0,0,7,2009,0,0,100000
886,5119,3,3,1,9,5,1999,2000,0,0,1,1,0,2,0,3,1698,0,0,1709,0,1,0,2,0,2,1,0,5,1,0,1999,2,506,0,97,65,0,0,0,0,1,2008,5,1,328900
887,8393,2,2,1,5,5,1959,2005,0,0,1,1,1,1,0,0,1626,0,0,1712,0,0,0,2,0,4,2,1,8,0,0,2005,2,588,0,272,54,0,0,0,0,6,2006,0,5,145000
888,16466,0,0,2,5,7,1955,1955,0,0,1,1,0,1,0,0,816,0,0,872,521,0,0,1,1,3,1,1,8,0,0,1955,1,300,0,121,0,0,0,265,0,4,2008,0,0,135500
889,15865,0,0,1,8,6,1970,1970,4,5,2,5,0,1,1,1,2217,0,0,2217,0,1,0,2,0,4,1,0,8,1,0,1970,2,621,0,81,207,0,0,224,0,10,2007,0,0,268000
890,12160,0,0,1,6,4,1953,1953,1,0,2,5,1,1,0,0,1505,0,0,1505,0,1,0,1,0,2,1,1,6,1,0,1953,2,505,0,0,0,0,162,0,0,2,2009,0,0,149500
891,8064,2,0,2,5,7,1949,2006,0,0,1,1,1,1,0,2,672,0,0,672,252,0,0,1,0,3,1,1,6,1,1,2003,2,576,0,0,0,0,0,0,0,7,2007,0,0,122900
892,11184,0,0,0,6,5,1978,1978,1,0,3,3,1,1,0,0,918,0,0,918,765,0,0,2,1,3,1,1,7,1,0,1978,2,440,0,243,0,0,0,0,0,7,2009,0,0,172500
893,8414,0,0,1,6,8,1963,2003,1,0,3,3,1,1,0,0,1059,0,0,1068,0,0,1,1,0,3,1,1,6,0,0,1963,1,264,0,192,0,0,0,0,0,2,2006,0,0,154500
894,13284,0,0,1,5,5,1954,1954,0,0,2,4,0,0,0,2,1383,0,0,1383,0,1,0,1,0,3,1,1,6,1,0,1954,1,354,0,511,116,0,0,0,0,6,2008,0,0,165000
895,7018,0,2,1,5,5,1979,1979,0,0,7,4,4,3,2,4,0,0,0,1535,0,0,0,2,0,4,2,1,8,0,0,1979,2,400,0,0,0,0,0,0,0,6,2009,0,4,118858
896,7056,0,0,0,6,5,1963,1963,1,0,3,3,1,1,0,0,780,0,0,983,813,1,0,1,1,4,1,1,8,1,0,1963,2,483,0,0,50,0,0,0,0,10,2008,0,0,140000
897,8765,0,0,1,4,6,1936,1950,0,0,2,5,2,1,0,0,951,0,1,951,0,0,0,1,0,2,1,1,6,0,1,1936,1,327,0,0,28,0,0,0,0,4,2006,0,1,106500
898,7018,0,2,0,5,5,1979,1979,0,0,7,4,4,3,2,4,0,0,0,1120,1120,0,0,2,0,6,2,1,12,0,1,1979,2,528,0,154,0,0,0,0,0,6,2009,0,4,142953
899,12919,0,0,1,9,5,2009,2010,1,0,0,0,0,2,0,1,2330,0,0,2364,0,1,0,2,1,2,1,2,11,2,0,2009,3,820,0,0,67,0,0,0,0,3,2010,1,2,611657
900,6993,0,0,1,5,7,1961,1994,0,0,3,4,1,1,0,0,912,0,0,1236,0,0,0,1,0,3,1,1,6,1,0,1961,1,288,0,0,0,0,0,0,0,6,2006,0,0,135000
901,7340,0,0,1,4,6,1971,1971,0,0,3,3,1,1,0,0,858,0,0,858,0,0,0,1,0,2,1,1,4,0,1,1979,1,684,0,0,0,0,0,0,0,6,2007,0,0,110000
902,8712,0,0,1,5,7,1957,2000,1,0,1,1,1,1,0,2,992,0,0,1306,0,1,0,1,0,2,1,1,5,0,1,1968,1,756,0,0,0,0,0,0,0,5,2009,0,0,153000
903,7875,0,0,0,7,5,2003,2003,0,0,0,0,0,0,0,0,783,0,0,807,702,0,0,2,1,3,1,0,8,1,0,2003,2,393,0,0,75,0,0,0,0,7,2006,0,0,180000
904,14859,3,0,1,7,5,2006,2006,1,0,0,0,0,0,0,0,1670,0,0,1670,0,0,0,2,0,3,1,0,7,1,0,2006,3,690,0,144,60,0,0,0,0,8,2006,1,2,240000
905,6173,0,0,1,5,6,1967,1967,0,0,3,5,1,1,0,0,876,0,0,902,0,0,0,1,0,3,1,1,6,0,0,1967,1,288,0,0,0,0,0,0,0,8,2007,0,0,125500
906,9920,0,0,1,5,5,1954,1954,0,0,3,3,1,1,0,0,1056,0,0,1063,0,1,0,1,0,3,1,1,6,0,0,1954,1,280,0,0,0,164,0,0,0,2,2010,0,0,128000
907,13501,2,0,1,8,5,2006,2006,0,0,0,0,0,0,0,0,1623,0,0,1636,0,1,0,2,0,3,1,0,8,1,0,2006,3,865,0,0,60,0,0,0,0,6,2007,0,0,255000
908,11500,0,0,2,7,7,1936,1987,0,0,4,7,1,0,0,0,1017,0,0,1020,1037,0,0,1,1,3,1,0,6,1,0,1936,1,180,0,0,0,0,0,322,0,6,2006,0,0,250000
909,8885,0,0,1,5,5,1983,1983,0,0,3,3,1,0,0,3,864,0,0,902,0,1,0,1,0,2,1,1,5,0,0,1983,2,484,0,164,0,0,0,0,0,6,2006,0,0,131000
910,12589,0,0,0,6,5,2005,2005,0,0,0,0,0,0,0,0,742,0,0,742,742,0,0,2,1,3,1,0,8,1,0,2005,2,390,0,36,24,0,0,0,0,6,2009,0,0,174000
911,11600,2,2,0,5,5,1960,1960,0,0,1,1,1,1,0,0,1105,0,0,1105,1169,0,0,2,0,5,2,1,12,0,1,1960,2,480,0,0,0,0,0,0,0,1,2010,0,0,154300
912,9286,3,0,1,5,7,1977,1989,0,0,3,4,1,0,1,3,1268,0,0,1268,0,0,0,1,1,3,1,0,5,0,1,1978,1,252,0,173,0,0,0,0,0,10,2009,0,0,143500
913,6120,0,0,1,5,7,1925,1950,0,0,1,1,2,1,0,0,768,0,1,1015,0,0,0,1,0,3,1,1,6,0,1,1925,1,450,0,0,0,112,0,120,0,7,2006,0,1,88000
914,6270,0,2,0,5,6,1949,1950,0,0,1,1,1,1,0,0,1001,0,1,1001,1001,0,0,2,0,4,2,1,8,0,6,1949,3,871,0,0,0,0,0,0,0,8,2007,0,0,145000
915,3000,0,3,0,6,5,2009,2009,0,0,0,0,0,0,0,3,612,0,0,612,612,0,0,2,1,2,1,0,4,0,1,2009,2,528,0,0,234,0,0,0,0,6,2009,1,2,173733
916,2001,0,4,0,4,5,1970,1970,0,0,6,6,1,1,0,0,546,0,0,546,546,0,0,1,1,3,1,1,6,0,0,1970,1,286,0,0,0,0,0,0,0,1,2007,0,0,75000
917,9000,0,0,1,2,3,1949,1950,0,0,8,9,1,1,0,3,480,0,1,480,0,1,0,0,0,1,1,1,4,0,1,1958,1,308,0,0,0,0,0,0,0,10,2006,0,1,35311
918,17140,0,0,1,4,6,1956,1956,0,0,0,0,1,1,0,0,1134,0,0,1229,0,0,0,1,0,3,1,1,6,0,0,1956,1,284,0,0,0,0,0,0,0,4,2009,0,0,135000
919,13125,2,0,0,7,5,1991,1991,0,0,3,3,0,2,0,2,1104,0,0,912,1215,1,0,2,1,4,1,0,8,1,0,1991,3,833,0,72,192,224,0,0,0,11,2007,0,0,238000
920,11029,2,0,1,6,8,1958,2002,1,0,1,1,1,0,0,0,1184,0,0,1414,0,1,0,1,0,3,1,1,6,1,0,1990,2,601,0,0,51,0,0,190,0,5,2008,0,0,176500
921,8462,0,0,0,6,5,1994,1994,0,0,3,3,0,0,1,0,928,0,0,936,785,0,1,2,1,3,1,0,7,0,0,1994,2,471,0,300,87,0,0,0,0,7,2007,0,0,201000
922,8777,0,2,2,5,7,1900,2003,0,0,1,1,1,1,0,0,1272,0,0,1272,928,2,0,2,2,4,2,1,9,0,4,NA,0,0,1,0,70,0,0,0,0,9,2008,0,0,145900
923,10237,0,0,1,6,5,2005,2006,0,0,0,0,0,0,0,0,1316,0,0,1316,0,0,0,2,0,3,1,0,6,1,0,2005,2,397,0,100,0,0,23,0,0,10,2006,1,2,169990
924,8012,0,3,1,6,5,1993,1994,0,0,7,4,0,0,0,0,1604,0,0,1617,0,1,0,2,0,2,1,0,5,1,0,1993,2,533,0,0,69,0,0,0,0,7,2008,0,0,193000
925,10240,0,0,1,6,6,1980,1980,0,0,7,4,1,0,0,0,1686,0,0,1686,0,1,0,2,0,3,1,1,7,1,0,1980,2,612,0,384,131,0,0,0,0,5,2006,0,0,207500
926,15611,2,0,1,5,6,1977,1977,0,0,0,0,0,0,0,3,1126,0,0,1126,0,0,1,2,0,3,1,2,6,0,0,1977,2,540,0,180,0,0,0,0,0,3,2008,0,1,175000
927,11999,0,0,0,8,5,2003,2004,1,0,0,0,0,0,0,0,1181,0,0,1234,1140,0,0,2,1,4,1,2,10,1,2,2003,3,656,0,104,100,0,0,0,0,5,2007,0,0,285000
928,9900,0,0,0,7,5,1968,1968,0,0,1,1,1,1,0,0,832,0,0,1098,880,0,0,2,1,4,1,1,9,1,0,1968,2,486,0,0,43,0,0,0,0,4,2008,0,0,176000
929,11838,0,0,1,8,5,2001,2001,1,0,0,0,0,0,0,3,1753,0,0,1788,0,0,0,2,0,3,1,2,7,1,0,2001,2,522,0,202,151,0,0,0,0,6,2009,0,0,236500
930,13006,2,0,0,7,5,1997,1997,0,0,3,3,0,0,0,0,964,0,0,993,1243,0,0,2,1,4,1,0,8,1,2,1997,2,642,0,0,0,0,0,0,0,11,2006,0,0,222000
931,8925,0,0,1,8,5,2007,2007,0,0,0,0,0,0,0,3,1466,0,0,1466,0,0,0,2,0,3,1,0,7,0,0,2007,3,610,0,100,18,0,0,0,0,7,2009,0,0,201000
932,9100,0,0,1,5,6,1965,1965,0,0,0,0,1,1,0,0,925,0,0,925,0,0,1,1,0,2,1,1,5,0,1,1965,1,429,0,0,0,0,0,0,0,7,2009,0,0,117500
933,11670,2,0,1,9,5,2006,2006,1,0,0,11,0,2,1,0,1905,0,0,1905,0,0,0,2,0,3,1,2,8,1,0,2006,3,788,0,0,191,0,0,0,0,3,2007,0,0,320000
934,8487,1,0,1,7,5,2004,2004,0,0,0,0,0,0,0,3,1500,0,0,1500,0,0,0,2,0,3,1,0,6,0,0,2004,2,570,0,192,36,0,0,0,0,8,2009,0,0,190000
935,27650,0,0,1,7,7,1960,2007,4,5,2,5,1,0,0,1,585,0,0,2069,0,1,0,2,0,4,1,0,9,1,0,1960,2,505,0,0,0,0,0,0,0,11,2008,0,0,242000
936,5825,0,0,1,4,5,1926,1953,0,0,1,1,0,4,0,2,600,0,0,747,0,0,0,1,0,1,1,1,5,0,1,1953,2,528,0,0,0,32,0,0,0,6,2006,0,0,79900
937,10083,0,0,1,7,5,2003,2003,0,0,0,0,0,0,0,0,1176,0,0,1200,0,1,0,2,0,2,1,0,5,0,0,2003,2,555,0,0,41,0,0,0,0,8,2009,0,0,184900
938,9675,0,0,0,7,5,2005,2005,0,0,0,0,0,0,0,2,1113,0,0,1113,858,0,0,2,1,3,1,0,8,1,0,2005,2,689,0,0,48,0,0,0,0,2,2009,0,0,253000
939,8760,0,0,0,7,5,2006,2006,0,0,0,0,0,0,1,2,1391,0,0,1391,571,0,0,2,1,3,1,0,7,0,0,2006,3,868,0,0,90,0,0,0,0,8,2006,1,2,239799
940,24090,0,0,0,7,7,1940,1950,0,0,1,1,1,1,0,2,1032,0,0,1207,1196,0,0,2,0,4,1,1,10,2,0,1940,1,349,0,56,0,318,0,0,0,6,2010,2,0,244400
941,12640,0,2,1,6,5,1976,1976,0,0,7,4,1,1,0,1,1728,0,0,1728,0,0,0,2,0,4,2,1,8,0,0,1976,2,574,0,40,0,0,0,0,0,7,2006,0,0,150900
942,8755,1,0,0,7,5,1999,1999,0,0,0,0,0,0,0,0,992,0,0,1022,1038,1,0,2,1,3,1,0,8,1,2,1999,2,390,0,0,0,0,168,0,0,6,2009,0,0,214000
943,7711,0,2,1,4,3,1977,1977,0,0,1,1,0,0,0,1,1440,0,0,1440,0,2,0,2,0,4,2,1,8,0,4,NA,0,0,1,321,0,0,0,0,0,8,2007,8,1,150000
944,25000,0,2,1,5,4,1967,1967,0,0,3,4,1,1,0,3,1632,0,0,1632,0,0,0,2,0,4,2,1,8,0,0,1967,2,576,2,0,0,0,0,0,0,6,2007,0,0,143000
945,14375,3,0,5,6,6,1958,1958,0,0,3,3,1,1,0,0,819,0,0,1344,0,0,1,1,0,3,1,0,7,1,5,1958,2,525,0,0,118,0,0,233,0,1,2009,2,1,137500
946,8820,2,0,2,5,6,1890,1996,1,0,0,0,2,1,0,0,1088,0,0,1188,561,0,0,1,0,2,1,1,7,0,1,1963,2,456,0,48,0,244,0,0,0,9,2009,0,0,124900
947,8163,0,0,5,5,6,1959,1959,0,0,3,3,1,1,0,3,1144,0,0,1144,0,1,0,1,0,3,1,1,6,1,0,1959,1,796,0,86,0,0,0,0,0,3,2006,0,0,143000
948,14536,0,0,1,8,5,2002,2003,1,0,0,0,0,0,0,3,1616,0,0,1629,0,1,0,2,0,3,1,0,9,1,0,2002,3,808,0,0,252,0,0,0,0,11,2007,0,0,270000
949,14006,0,0,0,7,5,2002,2002,0,0,0,0,0,0,0,4,936,0,0,936,840,0,0,2,1,3,1,0,7,1,0,2002,2,474,0,144,96,0,0,0,0,2,2006,0,0,192500
950,9360,0,0,1,6,7,1972,2006,1,0,7,4,1,1,0,0,1161,0,0,1381,0,1,0,1,1,3,1,0,5,1,0,1972,2,676,0,0,0,0,0,0,0,3,2010,0,0,197500
951,7200,0,0,1,5,8,1950,2002,0,0,0,0,1,1,0,0,864,0,0,864,0,1,0,1,0,3,1,0,5,0,1,1980,2,720,0,194,0,0,0,0,0,7,2007,0,0,129000
952,7800,2,0,1,5,5,1965,1965,0,0,0,0,1,1,0,0,828,0,0,965,0,1,0,1,0,3,1,1,6,0,1,1979,1,300,0,421,0,0,0,0,0,7,2006,0,1,119900
953,7200,0,0,4,5,8,1972,2003,0,0,5,3,1,0,0,3,768,0,0,768,0,0,1,1,0,2,1,1,5,0,1,1974,1,396,0,192,0,0,0,0,0,4,2009,0,0,133900
954,11075,0,0,0,5,4,1969,1969,0,0,3,3,1,1,0,3,784,0,0,1168,800,0,1,2,1,4,1,1,7,1,0,1969,2,530,0,305,189,0,0,0,0,9,2008,0,0,172000
955,9400,3,2,4,6,5,1975,1975,4,5,5,4,1,0,1,1,945,0,0,980,0,0,2,2,0,4,0,1,4,0,4,NA,0,0,0,0,0,0,0,0,0,10,2006,0,3,127500
956,7136,0,2,0,6,6,1946,1950,0,0,1,1,1,0,0,0,979,0,1,979,979,0,0,2,0,4,2,1,8,0,0,1946,2,492,0,0,0,0,0,0,0,8,2007,0,0,145000
957,1300,0,3,0,6,6,1980,1980,0,0,1,1,1,0,0,0,561,0,0,561,668,0,0,1,1,2,1,1,5,1,0,1980,2,462,0,150,0,0,0,0,0,5,2009,0,0,124000
958,7420,0,0,1,5,5,1962,1962,1,0,1,1,1,1,0,0,1057,0,0,1057,0,0,0,1,0,3,1,1,6,0,1,1977,2,576,0,0,0,0,0,0,0,4,2007,0,0,132000
959,8450,0,0,1,7,5,2003,2003,0,0,0,0,0,0,0,2,1337,0,0,1337,0,1,0,2,0,3,1,0,6,0,0,2003,2,531,0,0,39,0,0,0,0,10,2007,0,0,185000
960,2572,1,4,0,7,5,1999,1999,1,0,1,1,0,0,0,0,696,0,0,696,720,1,0,2,1,3,1,0,6,0,1,1999,2,484,0,0,44,0,0,0,0,5,2010,0,0,155000
961,7207,0,0,1,5,7,1958,2008,0,0,2,4,1,1,0,1,858,0,0,858,0,1,0,1,0,2,1,1,4,0,4,NA,0,0,0,117,0,0,0,0,0,2,2010,0,0,116500
962,12227,2,0,0,6,7,1977,1995,0,0,3,3,1,0,1,0,1330,0,0,1542,1330,1,0,2,1,4,1,1,11,1,0,1977,2,619,0,550,282,0,0,0,0,7,2008,0,0,272000
963,2308,2,3,0,6,6,1976,1976,0,0,7,10,1,0,0,0,804,0,0,804,744,1,0,2,1,3,1,0,7,1,1,1976,2,440,0,48,0,0,0,0,0,7,2007,0,0,155000
964,11923,2,0,1,9,5,2007,2007,0,0,0,0,0,2,0,0,1800,0,0,1800,0,0,0,2,0,2,1,2,7,0,0,2007,2,702,0,288,136,0,0,0,0,5,2009,0,0,239000
965,11316,2,0,0,7,5,2002,2003,0,0,0,0,0,0,0,0,817,0,0,824,1070,1,0,2,1,4,1,0,8,1,2,2002,2,510,0,0,40,0,0,0,0,2,2010,0,0,214900
966,10237,0,0,0,6,5,2005,2007,0,0,0,0,0,0,0,0,783,0,0,783,701,0,0,2,1,3,1,0,8,1,0,2005,2,393,0,0,72,0,0,0,0,7,2007,1,2,178900
967,9600,0,0,2,5,7,1940,1950,0,0,1,1,2,1,3,0,728,0,0,976,332,1,0,1,1,2,1,1,7,2,1,1940,1,256,0,0,70,0,0,0,0,6,2009,0,0,160000
968,7390,0,0,1,5,7,1955,1955,1,0,2,5,1,1,0,0,1098,0,0,1098,0,1,0,1,0,3,1,1,6,0,0,1955,1,260,0,0,0,0,0,0,0,7,2008,0,0,135000
969,5925,0,0,2,3,6,1910,1950,0,0,0,0,2,1,0,0,600,2,1,600,368,0,0,1,0,2,1,1,6,0,4,NA,0,0,0,0,0,0,0,0,0,5,2009,0,1,37900
970,10382,0,1,5,6,5,1958,1958,1,0,3,3,1,1,0,1,588,0,0,1095,0,1,0,1,0,2,1,1,6,0,0,1958,1,264,0,0,0,0,0,0,0,3,2006,3,0,140000
971,10800,0,0,2,4,4,1949,1950,0,0,8,9,1,1,0,0,720,0,1,720,472,0,0,1,1,4,1,1,6,0,4,NA,0,0,0,0,0,0,0,0,0,12,2006,0,1,135000
972,2268,0,4,0,7,5,2003,2004,0,0,0,2,0,0,0,0,764,0,0,764,862,0,0,2,0,2,1,0,6,0,2,2003,2,474,0,0,27,0,0,0,0,7,2009,0,0,173000
973,7892,0,3,1,6,5,1979,1979,0,0,7,4,1,0,0,0,918,0,0,918,0,0,0,2,0,2,1,1,5,1,0,1979,1,264,0,28,0,0,0,0,0,4,2010,0,0,99500
974,11639,2,0,1,7,5,2007,2008,0,0,6,6,0,0,0,0,1428,0,0,1428,0,0,0,2,0,3,1,0,6,0,0,2007,2,480,0,0,120,0,0,0,0,12,2008,1,2,182000
975,11414,2,0,0,7,8,1910,1993,0,0,3,3,2,0,0,0,728,0,1,1136,883,0,0,1,0,3,1,0,8,0,1,1997,2,532,0,509,135,0,0,0,0,10,2009,0,0,167500
976,2651,1,4,0,7,5,2000,2000,0,0,1,1,0,0,0,0,673,0,0,673,709,1,0,2,1,3,1,0,6,0,1,2000,2,490,0,153,50,0,0,0,0,4,2006,0,0,165000
977,5900,0,0,1,4,7,1923,1958,0,0,2,5,0,0,0,0,440,0,0,869,0,0,0,1,0,2,1,3,4,0,4,NA,0,0,0,0,0,0,0,0,0,8,2006,0,0,85500
978,4274,0,3,1,7,5,2006,2007,0,0,0,0,0,0,0,0,1241,0,0,1241,0,1,0,1,1,1,1,0,4,0,0,2007,2,569,0,0,116,0,0,0,0,11,2007,1,2,199900
979,9450,0,0,1,4,5,1954,1954,0,0,1,1,1,1,0,0,894,0,0,894,0,0,0,1,0,3,1,1,5,0,1,1999,2,400,0,0,0,0,0,0,0,5,2007,0,1,110000
980,8816,2,0,1,5,6,1963,1963,0,0,0,0,0,1,0,0,1121,0,0,1121,0,1,0,1,0,3,1,1,5,0,1,1963,2,480,0,0,80,0,0,0,0,6,2009,0,0,139000
981,12122,2,0,4,7,9,1961,2007,0,0,6,6,1,1,0,3,944,0,0,999,0,1,0,1,0,3,1,2,6,0,0,1961,2,588,0,144,76,0,0,0,0,7,2008,0,0,178400
982,12203,2,0,0,8,5,1998,1999,1,0,0,0,0,0,0,0,1225,0,0,1276,1336,1,0,2,1,4,1,0,8,1,0,1998,3,676,0,250,0,0,0,0,0,7,2009,0,0,336000
983,3182,0,0,1,7,5,2007,2007,0,0,0,0,0,0,0,3,1266,0,0,1266,0,0,0,2,0,2,1,0,6,1,0,2007,2,388,0,100,16,0,0,0,0,3,2008,0,0,159895
984,11250,2,0,0,8,5,2002,2002,0,0,6,6,0,0,0,2,1128,0,0,1149,1141,0,0,2,1,4,1,0,9,1,0,2002,2,779,0,0,0,0,0,0,0,5,2008,0,0,255900
985,10125,0,2,2,5,5,1977,1977,0,0,7,4,1,3,2,4,0,0,0,1302,432,0,0,2,0,4,2,0,8,0,0,1977,2,539,0,0,0,0,0,0,0,8,2009,2,0,126000
986,10880,0,1,1,5,5,1950,1950,0,0,1,1,1,1,0,0,1164,1,1,1164,0,1,0,1,0,3,1,1,5,0,1,1950,1,240,0,0,48,0,0,0,0,8,2008,3,0,125000
987,5310,2,0,2,6,8,1910,2003,1,0,0,0,1,1,3,0,485,0,0,1001,634,0,0,1,0,2,1,0,5,0,0,1950,1,255,0,394,0,0,0,0,0,6,2006,0,0,117000
988,10159,0,0,1,9,5,2009,2010,1,0,0,0,0,2,0,3,1930,0,0,1940,0,1,0,2,1,3,1,2,8,1,0,2010,3,606,0,168,95,0,0,0,0,4,2010,1,2,395192
989,12046,0,0,0,6,6,1976,1976,0,0,7,4,1,1,0,0,848,0,0,1118,912,0,0,2,1,4,1,0,8,1,0,1976,2,551,0,0,224,0,0,0,0,6,2007,0,0,195000
990,8125,0,0,0,7,5,2006,2006,0,0,0,0,0,0,1,0,770,0,0,778,798,0,0,2,1,3,1,0,6,0,0,2006,2,614,0,0,50,0,0,0,0,8,2006,1,2,197000
991,9452,0,0,0,8,5,1997,1998,0,0,0,0,0,0,0,0,1396,0,0,1407,985,1,0,2,1,3,1,0,7,1,0,1997,3,870,0,0,70,0,0,0,0,6,2006,0,0,348000
992,17671,2,0,0,8,9,1882,1986,0,0,2,5,2,1,0,0,916,0,0,916,826,0,0,1,1,4,1,0,8,1,0,1925,2,424,2,0,169,0,0,0,0,11,2009,0,0,168000
